ell,D_ell,model,sigma_eff,z_whitened
417,1395.98055,1932.4860691094207,161.4839428679486,-3.3223459223319876
418,1706.79798,1934.7405131688677,177.47842173804392,-1.2843394196129834
419,1807.00199,1937.2405163235521,182.97907097329573,-0.711767338367126
420,1837.69535,1939.9818049597134,184.71115592141538,-0.5537643595454016
421,1643.41834,1942.960069877237,174.14616452886617,-1.720059300115022
422,1653.45921,1946.1709676413643,174.73134994640273,-1.6752103027370362
423,1825.49943,1949.6101219156926,184.17580681927805,-0.6738707654337889
424,1804.77922,1953.2731247769498,183.09959661225895,-0.8110007205062726
425,1504.91122,1957.1555380119291,167.2587232406322,-2.7038608764297045
426,1625.46747,1961.2528943971322,173.59597612754345,-1.9342926713371846
427,1746.91713,1965.5606989614575,180.22571641832926,-1.213165209197754
428,1799.98113,1970.0744302325843,183.2656703052911,-0.9281241814096243
429,1954.89738,1974.789541467489,192.11721588688224,-0.10354179543805861
430,1895.97863,1979.7014618675948,188.91198897430553,-0.44318432261587254
431,1663.23616,1984.8055977791516,176.31556407092225,-1.823828993620788
432,1955.19985,1990.0973338793806,192.59520916112012,-0.18119601225483387
433,1634.77322,1995.5720343489374,175.18408799698426,-2.0595410146790756
434,1945.85701,2001.2250440312282,192.4215748194877,-0.28774337848117854
435,1847.65368,2007.0516895792807,187.0971234399126,-0.8519532884773212
436,1547.12429,2013.0472805905792,171.30401107259328,-2.7198603679696425
437,2052.06045,2019.20711073062,199.12266091343076,0.1649904592409156
438,1851.90897,2025.5264588456355,187.98972680513037,-0.9235477480405455
439,1501.34185,2032.0005900652611,169.75505832731938,-3.126026083075841
440,1728.39556,2038.6247568955214,181.75268791617077,-1.706875427551352
441,1837.67895,2045.39420030295,187.9407840677423,-1.1052164719504416
442,2044.07853,2052.304150790304,199.81758697373365,-0.04116564970522471
443,1905.0023,2059.349829464511,192.19613431460112,-0.8030730171287588
444,1856.37228,2066.526449097459,189.77622990331022,-1.1073787755428133
445,1778.83796,2073.8292151802057,185.8410669756657,-1.587330830482329
446,1718.19501,2081.2533269711776,182.90450170887289,-1.9849610784815654
447,1725.59916,2088.7939785389426,183.603044106481,-1.978152488192445
448,1786.90826,2096.4463598001535,187.1805036867933,-1.6536877169542168
449,1890.54757,2104.2056575531933,193.1265284067994,-1.1063114390123896
450,2018.83818,2112.067056508089,200.59610192108627,-0.4647591633897502
451,1832.1752,2120.0257403131923,190.5708011844672,-1.5104650792466423
452,2172.13333,2128.0768925792586,209.99658568268453,0.20979597014645296
453,1907.83843,2136.215697901333,195.34340229471044,-1.1691066358964355
454,2014.06322,2144.4373428789986,201.56949085289227,-0.6467949208352525
455,2137.52748,2152.737017135466,208.9093182453769,-0.07280449365882875
456,2252.15619,2161.1099143360216,215.8813170584098,0.4217422651694528
457,1971.13425,2169.5512332061808,200.15397746927644,-0.9913217099901881
458,1981.33466,2178.0561785501595,201.05378824445444,-0.978452185695564
459,2165.17854,2186.6199622698514,211.76933820830163,-0.10124894591095704
460,1950.6501,2195.23780438504,200.0411427543992,-1.222686998370794
461,2189.50698,2203.904934054856,213.8153738352029,-0.06733825447908574
462,2318.24673,2212.6165906011925,221.631223491457,0.47660315065164544
463,2213.08584,2221.3680245341807,215.8237818079577,-0.03837475399977035
464,2119.79075,2230.1544985801747,210.82427507641768,-0.5234869112685006
465,2485.22148,2238.9712887125575,232.495513156285,1.059161047645301
466,2166.68088,2247.8136851855265,214.15194270226797,-0.3788562651440631
467,2252.11637,2256.676993571288,219.37911482650307,-0.02078877734051768
468,2333.57272,2265.5565358008103,224.43549880774717,0.3030544836289599
469,2134.24335,2274.447651208296,213.3193831267369,-0.6572506405805513
470,1989.63982,2283.3456975797094,205.65564007331054,-1.4281440444570899
471,2336.0153,2292.2460522053807,225.53421795421062,0.1940692112782001
472,2138.94415,2301.1441129369123,214.58933076560442,-0.7558621966815453
473,2251.54248,2310.0352992485236,221.29766284695245,-0.2643173836362506
474,2018.42969,2318.91505330282,208.6065565196523,-1.4404406472934237
475,2196.05977,2327.7788410211892,218.79290216551144,-0.6020262527600058
476,2300.20427,2336.62215315876,225.0477120455819,-0.16182294335604466
477,2277.47892,2345.440506383994,224.06006080480412,-0.30331861082194633
478,2191.27703,2354.229444362941,219.49240581411254,-0.742405705375269
479,2478.98308,2362.9845388479516,236.379089693752,0.49073097498739726
480,2317.15559,2371.7013907710952,227.26264468538136,-0.24001217114501022
481,2440.51436,2380.3756313418426,234.70752590704762,0.2562283779599577
482,2178.71972,2389.002923149184,220.05052222777778,-0.9556132883498293
483,2553.0887,2397.578961267888,241.91343129152898,0.642832181338073
484,2200.8101,2406.0994743688248,221.89205956928464,-0.9251767493046504
485,2073.56102,2414.560225833121,215.19564157312655,-1.5846008931237785
486,2500.10525,2422.957014869918,239.61160988767924,0.3219720245035126
487,2244.99268,2431.2856776375816,225.24131778243807,-0.8270818137262154
488,2453.66038,2439.5420883680245,237.43622389500914,0.05946140567927098
489,2054.4525,2447.722160493822,215.3555561315754,-1.8261412315433674
490,2445.81367,2455.8218477780056,237.50392455574882,-0.04213899958380003
491,2463.98399,2463.8371454458893,238.81132774777458,0.0006148977751422989
492,2516.23008,2471.7640913188884,242.1015638992003,0.18366667263506384
493,2648.63015,2479.5987669497063,250.1518757986463,0.6757150331599009
494,2646.52182,2487.337298758682,250.25387705713902,0.6360921281749894
495,2306.33181,2494.9758591706805,230.78275781735425,-0.817409632135416
496,2071.12413,2502.510667752224,218.12332754432728,-1.9777184889340043
497,2221.23351,2509.9379923483784,226.51273260472448,-1.2745618271807329
498,2388.25361,2517.254150218801,236.09691917952452,-0.546388070912144
499,2533.14516,2524.4555091725797,244.64871643026908,0.03551888991781039
500,2557.85865,2531.538488701206,246.28845336666055,0.1068672158154736
501,2666.71298,2538.4995611092845,252.88576610067636,0.5070013265976869
502,2434.79317,2545.335252642219,239.5559427592998,-0.4614457957876222
503,2390.78296,2552.0421446104506,237.23457364916376,-0.6797457138306072
504,2763.49888,2558.6168745095706,259.1732362739316,0.7905214613822266
505,2655.33993,2565.0561371357658,252.89046399181282,0.3570075021379897
506,2389.75227,2571.3566856957573,237.68516277334638,-0.7640544894631603
507,2472.95862,2577.5153329109044,242.5780789209932,-0.43102292414871596
508,2433.72,2583.5289521145132,240.48218152956824,-0.6229523998895271
509,2572.22948,2589.3944783418096,248.5934085833789,-0.06904848539478668
510,2740.82127,2595.1089094118693,258.6511012207782,0.5633548819254947
511,2456.33268,2600.669307000873,242.16345484739372,-0.596029764655574
512,2853.08318,2606.0727977057386,265.6086778861502,0.9299785845104781
513,2666.71034,2611.316574097704,254.58430523635133,0.21758515651964394
514,2349.22449,2616.3978957649033,236.43922346038462,-1.1299876638685886
515,2605.65369,2621.3140903433305,251.18649678489055,-0.06234570943812126
516,2554.32819,2626.0625545352646,248.2845494663486,-0.28891996980660667
517,2574.71552,2630.6407551146795,249.53888179270314,-0.22411431322008346
518,2576.27467,2635.046229918522,249.69399374934892,-0.23537434375581728
519,2584.82327,2639.2765888234107,250.2469544768446,-0.21759832776885787
520,2520.98506,2643.3295147066906,246.60542188387512,-0.4961142126238482
521,2419.48143,2647.2027643913607,240.85985288963172,-0.9454516045715129
522,2868.79796,2650.894169573798,267.19853173322053,0.815512678953505
523,2758.37588,2654.401637733658,260.5985965795265,0.3989823568931326
524,2552.7503,2657.7231530252043,248.54806787312117,-0.422344272974959
525,2535.44087,2660.8567771491075,247.55631088180786,-0.5066156734294914
526,2350.2049,2663.800650204068,237.05017017912556,-1.3229087748264472
527,2476.35068,2666.5529915174384,244.15722076742554,-0.7790157133981204
528,2673.14032,2669.112100454037,255.54628441110768,0.015763170085786694
529,2800.46811,2671.476357202386,263.0799638942706,0.4903138608056605
530,2356.12337,2673.6442235376126,237.28736723482803,-1.3381279300190592
531,2717.46272,2675.61424356019,258.0623909421396,0.16216418164238747
532,2447.58647,2677.385044409895,242.3426632903217,-0.9482382148066125
533,2467.41196,2678.955336953942,243.41045462091938,-0.8690808999284519
534,2508.90328,2680.3239164488423,245.71647688367347,-0.697635903879559
535,2698.83039,2681.489663175131,256.7151865173639,0.06754850408390602
536,2417.15185,2682.451543044069,240.32304223118274,-1.1039294883295425
537,2347.58039,2683.208608175913,236.31544375232653,-1.420255116833043
538,2693.21519,2683.759997448721,256.1167891695529,0.03691750385414708
539,2569.30096,2684.1049370172163,248.74540856134038,-0.46153204467653824
540,2586.44648,2684.242740800872,249.62789452374153,-0.39176815951380317
541,2426.03373,2684.1728109406995,240.27065328042227,-1.0743679155831931
542,2398.01782,2683.894638223852,238.54701377855608,-1.1984087065086138
543,2385.10961,2683.4078024756254,237.67315374784482,-1.2550773521190353
544,2633.67108,2682.711972918044,251.8593709162096,-0.19471537921993468
545,2580.64656,2681.806908494596,248.59962689391276,-0.406920757518936
546,2598.71301,2680.692458160252,249.49645881083626,-0.3285796061033774
547,2542.40932,2679.3685611365336,246.04299749473446,-0.5566475881495648
548,2701.85576,2677.83524713074,255.25299153665185,0.0941047261567979
549,2429.2499,2676.0926365189825,239.1572992832623,-1.0321354909875349
550,2264.65271,2674.1409404924616,229.68931314028663,-1.7827918282047364
551,2472.33249,2671.9804611664576,241.23549253919575,-0.8276061248906781
552,2593.78713,2669.611591651572,248.10516089009727,-0.3056142056035648
553,2473.3913,2667.0348160867047,240.87744378170345,-0.8039088801614629
554,2838.62729,2664.250709633465,262.3541466202309,0.6646610416223108
555,2593.97662,2661.2599384314435,247.47744452269774,-0.2718765686352181
556,2676.09449,2658.063259514005,252.12698630175882,0.07151646378866476
557,2507.52151,2654.6615206843076,241.94743274286492,-0.6081486751739329
558,2700.60787,2651.055660351092,253.1369381287419,0.19575258362217562
559,2460.45417,2647.24670732399,238.71920869136827,-0.7824780349598409
560,2317.0999,2643.2357805680485,230.24400798175523,-1.4164793404477727
561,2691.56459,2639.024088917104,251.868679664372,0.20860275740877654
562,2606.94894,2634.6129307460465,246.5541691697333,-0.11220248612791349
563,2572.85211,2630.003693601316,244.2668459442125,-0.23397192271590173
564,2422.38453,2625.1978537898635,235.17419709080602,-0.8623961569710513
565,2436.18189,2620.196975926201,235.69124067947072,-0.780746392592728
566,2556.98461,2615.0027124373596,242.50278649745383,-0.23924715783819991
567,2853.79922,2609.616803025841,260.1993088585022,0.9384437570007025
568,2445.45798,2604.041074090291,235.35522481293813,-0.6738031595276202
569,2566.37471,2598.2774381040426,242.19731708736404,-0.13172205409911625
570,2230.47105,2592.327892951221,222.3801863804723,-1.6271991171556843
571,2367.10594,2586.194521220764,229.87318663889468,-0.9530845438051363
572,2429.43455,2579.879489458101,233.18865072454014,-0.6451640720534804
573,2348.64976,2573.38504737475,228.16172616178284,-0.9849824120606308
574,2508.79943,2566.713527015809,237.2428906836979,-0.2441130979685399
575,2380.29924,2559.867341885509,229.34607014460641,-0.782956960074741
576,2433.78983,2552.848986031058,232.1553933882862,-0.5128425159260807
577,2689.98534,2545.66103308475,247.2385017743217,0.5837452738125254
578,2437.70104,2538.306135264826,231.72407347997145,-0.4341590140116438
579,2371.54257,2530.7870223350697,227.48887126211034,-0.7000098574122765
580,2514.74174,2523.106500523655,235.65035676415243,-0.03549648996299594
581,2608.8869,2515.267451401236,241.0137997376319,0.3884402001075385
582,2158.23169,2507.2728307190296,214.11647233467957,-1.6301461392164769
583,2361.75221,2499.1256672067916,225.5267662453714,-0.6091226309578271
584,2269.44813,2490.829061331422,219.77096316723913,-1.0073256636863241
585,2291.3188,2482.3861840164313,220.68392780932263,-0.8657965530753067
586,2413.34501,2473.800275322886,227.53321096260507,-0.2656986427041717
587,2605.03864,2465.074643091941,238.79505596567256,0.5861260248544644
588,2540.45136,2456.2126615500665,234.5080253039124,0.35921456564552
589,2441.71623,2447.217769876795,228.1824073653099,-0.024110271866784758
590,2335.66938,2438.093470736125,221.4896822915761,-0.4624327854752649
591,2197.72748,2428.8433287719304,213.02673806567682,-1.084914742959058
592,2370.76814,2419.4709690678465,222.862301920612,-0.21853327659334348
593,2287.43194,2409.9800755725646,217.54244230898723,-0.5633297772694073
594,2174.24211,2400.3743894910417,210.53497164066397,-1.0740841662970781
595,2212.07197,2390.6577076422695,212.36695367089513,-0.8409299778299016
596,2157.9157,2380.8338807844584,208.8309687819451,-1.0674574852795073
597,2190.88629,2370.9068119082563,210.37886345205726,-0.8556968079128386
598,2241.549,2360.880454498873,212.99148529733145,-0.5602639670421043
599,2201.91874,2350.758810767764,210.28184321789334,-0.7078122794155661
600,2230.11497,2340.5459298549176,211.57917954239264,-0.5219367997066614
601,2442.5405,2330.245906002264,224.04077945861215,0.5012239033853246
602,2230.98177,2319.862876699392,210.8997496044,-0.4214377061429087
603,1968.25386,2309.4010208022464,195.2429930423527,-1.7472952831052109
604,1954.13114,2298.864556625753,194.051967217856,-1.7765004991612972
605,2146.30475,2288.2577400113714,204.78678375214562,-0.6931745663000303
606,2318.06816,2277.584862370442,214.711564442146,0.18854735530775815
607,2280.88042,2266.8502487043293,212.10920695592517,0.0661459796914241
608,2235.56862,2256.058255602324,209.02547280592134,-0.09802458679927792
609,1929.40518,2245.2132692183127,190.71608046734124,-1.6559069819620826
610,2196.77139,2234.3197032273133,205.99324029647624,-0.18227934651288524
611,2080.70595,2223.381996762764,198.73867557009174,-0.7179078070913516
612,1960.16702,2212.40461233578,191.3507428306332,-1.3181949994259399
613,2220.7834,2201.3920337372715,206.4063680457362,0.09394751938288791
614,2271.19336,2190.3487639242608,209.13678380277403,0.38656325590231777
615,2421.08665,2179.2793228912224,218.07549832457119,1.108823911748607
616,1941.84482,2168.1882455277428,188.83763522611622,-1.198613958794372
617,2124.29066,2157.0800794635966,199.24397730682372,-0.16456918751979505
618,2012.58569,2145.9593829022865,192.26583061016862,-0.6936942070206441
619,1881.17947,2134.830722444301,184.27455850014462,-1.3764854709669645
620,2196.18831,2123.698670901288,202.61477160761186,0.3577707514785591
621,2175.71588,2112.5678051021027,201.05200839495467,0.3140882570734973
622,1866.86783,2101.4427036921443,182.40972170999524,-1.2859779155032323
623,1862.66768,2090.3279449270703,181.8282792337989,-1.2520619228560133
624,2047.8416,2079.22810446203,192.3875449599335,-0.16314208109764325
625,2052.90242,2068.1477531377664,192.37953324387482,-0.07924612811301673
